product_sku,product_title,product_brand,product_series,product_short_description,product_body,product_features,product_status,store_id,sku,price,currency,attribute_watt,attribute_cct,attribute_ip_rating,attribute_length,attribute_voltage,attribute_accessories,field_lumens,field_efficacy,field_cri,field_power_factor,field_current,field_dimmable,field_dimming_protocol,field_rated_life,field_warranty_years,field_material,field_housing_color,field_mounting_type,field_weight,field_dimension_length,field_dimension_width,field_dimension_height,field_operating_temp_min,field_operating_temp_max,field_rohs,field_ce_marking,variation_status
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-6K-W2-D2,0.00,SEK,41,6500,20,1500,220-240,W2,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-3K-W3-D2,0.00,SEK,41,3000,20,1500,220-240,W3,4920,120,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-4K-W3-D2,0.00,SEK,41,4000,20,1500,220-240,W3,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-5K-W3-D2,0.00,SEK,41,5000,20,1500,220-240,W3,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-6K-W3-D2,0.00,SEK,41,6500,20,1500,220-240,W3,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-3K-CG-D2,0.00,SEK,41,3000,20,1500,220-240,CG,4920,120,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-4K-CG-D2,0.00,SEK,41,4000,20,1500,220-240,CG,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-5K-CG-D2,0.00,SEK,41,5000,20,1500,220-240,CG,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-6K-CG-D2,0.00,SEK,41,6500,20,1500,220-240,CG,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-3K-EN-D2,0.00,SEK,41,3000,20,1500,220-240,EN,4920,120,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-4K-EN-D2,0.00,SEK,41,4000,20,1500,220-240,EN,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-5K-EN-D2,0.00,SEK,41,5000,20,1500,220-240,EN,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-41-6K-EN-D2,0.00,SEK,41,6500,20,1500,220-240,EN,5330,130,80,0.95,0.19,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-3K-W1-D2,0.00,SEK,59,3000,20,1500,220-240,W1,7080,120,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-4K-W1-D2,0.00,SEK,59,4000,20,1500,220-240,W1,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-5K-W1-D2,0.00,SEK,59,5000,20,1500,220-240,W1,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-6K-W1-D2,0.00,SEK,59,6500,20,1500,220-240,W1,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-3K-W2-D2,0.00,SEK,59,3000,20,1500,220-240,W2,7080,120,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-4K-W2-D2,0.00,SEK,59,4000,20,1500,220-240,W2,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-5K-W2-D2,0.00,SEK,59,5000,20,1500,220-240,W2,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-6K-W2-D2,0.00,SEK,59,6500,20,1500,220-240,W2,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-3K-W3-D2,0.00,SEK,59,3000,20,1500,220-240,W3,7080,120,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-4K-W3-D2,0.00,SEK,59,4000,20,1500,220-240,W3,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-5K-W3-D2,0.00,SEK,59,5000,20,1500,220-240,W3,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-6K-W3-D2,0.00,SEK,59,6500,20,1500,220-240,W3,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-3K-CG-D2,0.00,SEK,59,3000,20,1500,220-240,CG,7080,120,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-4K-CG-D2,0.00,SEK,59,4000,20,1500,220-240,CG,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-5K-CG-D2,0.00,SEK,59,5000,20,1500,220-240,CG,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-6K-CG-D2,0.00,SEK,59,6500,20,1500,220-240,CG,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-3K-EN-D2,0.00,SEK,59,3000,20,1500,220-240,EN,7080,120,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-4K-EN-D2,0.00,SEK,59,4000,20,1500,220-240,EN,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-5K-EN-D2,0.00,SEK,59,5000,20,1500,220-240,EN,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-59-6K-EN-D2,0.00,SEK,59,6500,20,1500,220-240,EN,7670,130,80,0.95,0.27,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-3K-W1-D2,0.00,SEK,87,3000,20,1500,220-240,W1,10440,120,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-4K-W1-D2,0.00,SEK,87,4000,20,1500,220-240,W1,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-5K-W1-D2,0.00,SEK,87,5000,20,1500,220-240,W1,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-6K-W1-D2,0.00,SEK,87,6500,20,1500,220-240,W1,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-3K-W2-D2,0.00,SEK,87,3000,20,1500,220-240,W2,10440,120,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-4K-W2-D2,0.00,SEK,87,4000,20,1500,220-240,W2,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-5K-W2-D2,0.00,SEK,87,5000,20,1500,220-240,W2,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-6K-W2-D2,0.00,SEK,87,6500,20,1500,220-240,W2,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-3K-W3-D2,0.00,SEK,87,3000,20,1500,220-240,W3,10440,120,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-4K-W3-D2,0.00,SEK,87,4000,20,1500,220-240,W3,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-5K-W3-D2,0.00,SEK,87,5000,20,1500,220-240,W3,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-6K-W3-D2,0.00,SEK,87,6500,20,1500,220-240,W3,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-3K-CG-D2,0.00,SEK,87,3000,20,1500,220-240,CG,10440,120,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-4K-CG-D2,0.00,SEK,87,4000,20,1500,220-240,CG,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-5K-CG-D2,0.00,SEK,87,5000,20,1500,220-240,CG,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-6K-CG-D2,0.00,SEK,87,6500,20,1500,220-240,CG,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-3K-EN-D2,0.00,SEK,87,3000,20,1500,220-240,EN,10440,120,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-4K-EN-D2,0.00,SEK,87,4000,20,1500,220-240,EN,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-5K-EN-D2,0.00,SEK,87,5000,20,1500,220-240,EN,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-15-87-6K-EN-D2,0.00,SEK,87,6500,20,1500,220-240,EN,11310,130,80,0.95,0.40,1,DALI2,60000,5,Aluminium,White,Surface,2.1,1500,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-3K-W1-AP,0.00,SEK,55,3000,20,2000,220-240,W1,6600,120,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-4K-W1-AP,0.00,SEK,55,4000,20,2000,220-240,W1,7150,130,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-5K-W1-AP,0.00,SEK,55,5000,20,2000,220-240,W1,7150,130,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-6K-W1-AP,0.00,SEK,55,6500,20,2000,220-240,W1,7150,130,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-3K-W2-AP,0.00,SEK,55,3000,20,2000,220-240,W2,6600,120,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
TRITON-MAX,Triton MAX,TritonLED,MAX,Kraftfull LED-linjärarmatur IP20,Triton MAX är en högpresterande linjärarmatur för industriella och kommersiella miljöer.,Hög verkningsgrad|Lång livslängd|IP20,1,TritonLED Sweden AB,TM-20-55-4K-W2-AP,0.00,SEK,55,4000,20,2000,220-240,W2,7150,130,80,0.95,0.25,0,OnOff,60000,5,Aluminium,White,Surface,2.8,2000,70,55,-20,45,1,1,1
